T,L,S,M,R,A,E,V,J,U,Ph,il,age,dist,adia,sundist,sunadia
20051124,283.12437416578496,137.71160070624342,218.72230247195995,347.1137190364846,15.97981580087334,218.48122682389678,263.74533172870537,192.5125206517822,107.44368704337873,0.7652151162427698,0.45227307817648865,22.597252849483624,404738.34902167326,0.49206643892628843,147661472.3805378,0.5400728476720174
20051128,286.108520168875,186.98120798977052,222.77040984803128,346.9019034027397,15.250732257822184,213.55845845448644,266.81203521130817,193.33240244804753,107.4099061204598,0.8900890137470722,0.11456518648706504,26.28485255355166,392797.98659397406,0.507024386318622,147554798.6327521,0.5404632896994697
20051201,288.3398541097887,227.46092382977864,225.81019656694755,346.7430416774356,14.8443450706106,211.39539596188996,268.9365977445981,193.9387304640725,107.36499273357495,0.9931944072839543,0.00045705185847078056,29.32961552077885,378501.2558575542,0.5261756863891398,147481199.7538821,0.5407330019899762
20051205,291.30855496884317,284.8692876574246,229.86775630985892,346.5312260437033,14.49436839662875,211.12183179134215,271.4973734738188,194.7344317763679,107.2793520006548,0.14067587721850336,0.18292692863230042,4.154241467337806,364537.69889994676,0.5463307600311105,147392014.2048529,0.5410601945446125
20051208,293.5318289148289,327.5009970504249,232.91400122007832,346.3723643184095,14.37559478374853,212.57204241237525,273.18435028723707,195.32075855242337,107.19614769113488,0.2509108435405829,0.5028614837553783,7.409544915948789,364671.3972475612,0.5461304604726082,147332086.20372775,0.5412802732578306
20051212,296.4938250801049,21.933131177133507,236.97929052010127,346.1605486846902,14.404704383277263,216.01932150203376,275.0733769909905,196.08725494556833,107.06057696388132,0.3921147115915018,0.8894572552519212,11.579378263385468,378568.23812435596,0.5260825870832262,147261795.08091715,0.5415386376091657
20051215,298.7146839236242,60.90850393801466,240.03064696959234,346.0016869594058,14.562357680876639,219.34765862686567,276.18356689715097,196.64974219135576,106.94099425609069,0.49259245300191756,0.9994585352659975,14.54654511647186,392540.9302975434,0.5073564123594435,147216485.68461567,0.5417053090836944
20051219,301.676370381903,110.05713024024891,244.10180547689367,345.7898713256993,14.944667827870289,224.38738921554827,277.1993726324524,197.38182285373728,106.75868367464993,0.6181055583202881,0.8685325228836038,18.253021003578183,404551.4492792338,0.49229376993909846,147166203.49497205,0.5418903932160253
20051222,303.8988128199675,145.56301509563076,247.15683530131224,345.6310096004243,15.353495570467551,228.45479140080562,277.5761424151463,197.9164936499002,106.60560390803452,0.7083828069931365,0.6292593862305933,20.918961301298143,404241.94422800717,0.49267069126222973,147136232.7698887,0.5420007728804672
20051226,306.86452735367357,194.7151240382286,251.23189704075043,345.4191939667311,16.05049932040089,234.11853291693654,277.52029432341635,198.60876723234753,106.38105132570234,0.8327762202924027,0.251517265461131,24.592372023940015,391217.60429940507,0.5090725875095874,147106760.13459206,0.5421093619833405
20051229,309.0911063087768,235.62017546063032,254.28909566905938,345.26033224146613,16.679603366988754,238.49117126586287,277.0425300604683,199.11151464236914,106.19833670164238,0.9364660608552287,0.039313011034650736,27.654394055895608,376715.48634381115,0.5286699520450225,147092606.0563538,0.5421615267965756
20060102,312.0467161386678,294.6570506126092,258.3493571845642,345.0318499411192,17.632557280211955,244.426959401094,275.81605327320466,199.74176058148402,105.92066209463295,0.08815334701244461,0.07475596146677554,2.603220231389809,363900.81742721645,0.5472869214970464,147084413.56545857,0.5421917247846857
20060105,314.2787225774929,338.09693846632507,261.40718058595485,344.87298821586353,18.45062740222765,248.96878661423554,274.5172720294803,200.20836668830225,105.7131131970889,0.20109712405925773,0.34877317046717715,5.938516455324872,365650.39111956855,0.5446682485152184,147086302.32933488,0.542184762395071
20060109,317.25853333411277,31.897370426214522,265.48390439912043,344.66117258219623,19.652381531237378,255.12137058947025,272.37721969953714,200.80423573631737,105.42262883678916,0.34070205770808065,0.7697730171090558,10.061132328606954,380957.5145902483,0.522783120092043,147099520.96483508,0.5421360406677611
20060112,319.49617903255177,69.8923645494793,268.54079714174276,344.5023108569503,20.630424075137324,259.81022884489886,270.58153926863514,201.23040422443938,105.19588162088225,0.43828671613151127,0.962879936910785,12.94286473798758,394616.9642420957,0.504687269292907,147117422.3693658,0.5420700729773381
20060116,322.48318355611093,118.35940354736877,272.6152495067385,344.2904952232956,22.02785550315005,266.16959908129445,268.14087066797777,201.7694728004329,104.88391397036406,0.5618911102099244,0.9626684127809791,16.59297525855783,405055.41877365095,0.4916812585867209,147151840.82812324,0.5419432841016747
20060119,324.72579349077597,153.79392415260475,275.66967313958247,344.13163349805995,23.140313808676588,271.0276401467861,266.4230287382878,202.1508788863317,104.64427657460736,0.6521743315455953,0.788339086934505,19.259091932526925,403550.81469770527,0.49351444934930144,147185468.89264342,0.5418194641087014
20060123,327.71860475041586,202.7499204875264,279.7398283585754,343.9198178644182,24.70179574199918,277.63555698305896,264.47332941784526,202.62739609232045,104.3195786492311,0.7762277992228418,0.41797537681015917,22.922463860831368,389584.83576910367,0.51120613487645,147240537.9026297,0.5416168197696847
20060126,329.96482487626713,243.48523378230527,282.7902893122419,343.760956139192,25.926771018188678,282.69683096940213,263.36282822677407,202.95975823875585,104.07381591921012,0.8792000217320796,0.1372406911405108,25.963294209217104,375123.3832792057,0.5309137392583332,147289356.6971167,0.541437301841112
20060130,332.9612974639321,303.31439641142595,286.8541995484028,343.5491405055632,27.625451391920446,289.590818650282,262.43379945738184,203.36809178862447,103.74558567500668,0.03269084235717957,0.01051052755979176,0.9653798192525914,363528.4775146936,0.5478474739078734,147364200.17647147,0.5411623161154494
20060202,335.20931888297406,347.7629750729486,289.89927577431007,343.39027878034625,28.944482350808983,294.86607936393864,262.1706755518326,203.64727006537754,103.5006666221536,0.14869989333654102,0.20281286270295207,4.391195386881265,366723.43664023816,0.543074530290731,147427434.66126466,0.5409302011069527
20060206,338.20685750694236,41.79631432605717,293.9551053602941,343.1784631467307,30.757841311933618,302.00856479361624,262.38717150893547,203.98205769005853,103.1781957831355,0.2890564512157855,0.6214716565384258,8.536007166153848,383271.238513605,0.5196271937137033,147520867.33530468,0.5405876017440872
20060210,341.2037774835138,91.30021899565422,298.0055472665202,342.96664751312215,32.62809074013927,309.1868595041338,263.20870215373213,204.27258144718164,102.86310057296488,0.4157974946258845,0.9316409592809143,12.278744787971508,400015.9333455017,0.497875563191587,147624279.16428283,0.540208916388699
20060213,343.4505356673276,127.04410531864666,301.03952768098645,342.80778578792115,34.064782203235566,314.48013035805576,264.1838504619533,204.46052934265165,102.63334138815976,0.5069200423179913,0.9995274488489789,14.969647263340795,405396.0946653233,0.4912680726843606,147708069.72131678,0.5399024713440624
20060216,345.69610746781075,162.52282371007894,304.06997512195954,342.64892406272367,35.528257232500565,319.5425288767701,265.43444589475644,204.62217124265013,102.41049636106456,0.597441788308586,0.9091799868260316,17.64280771078449,402578.5692828681,0.4947063090188076,147796935.5484679,0.5395778443176705
20060220,348.6878085407944,211.5557661292278,308.1047375272957,342.4371084291336,37.51787317043873,325.56890943820923,267.4811193783345,204.795890734797,102.12603195208445,0.7220057460827067,0.5874937562217254,21.321254712164937,387698.1094623596,0.5136939109044989,147922876.5100913,0.5391184498400394
20060223,350.9294266523643,251.87809257928566,311.1261964351383,342.2782467039462,39.036520611175476,329.19639944384863,269.2660230654887,204.89425650414,101.92353178276882,0.8239779377442271,0.2758703468126791,24.33255356091942,373518.1667411209,0.5331953726310537,148022573.03117365,0.5387553414789312
20060227,353.91494203587365,311.32347363640775,315.1483371481969,342.06643107036905,41.093557509146706,332.30409779600467,271.93357594806866,204.98217188358282,101.6698400157396,0.9763739078781429,0.0054990270463528,28.83289627143365,363338.66663674364,0.5481336735875487,148161951.5782994,0.5382485248775591
20060302,356.33205658296947,359.86720058422645,318.40312969159964,341.89472802240346,42.78584551924442,333.0616000535464,274.306023128074,205.0167961823451,101.47919117530824,0.09412242616846117,0.08491635493457472,2.7794906527444954,367829.1019354837,0.5414420910473033,148270940.11826542,0.5378528780918945
20060306,359.3099410035186,54.18956693027813,322.4110405125468,341.6829123888397,44.901389956675615,331.76908941767573,277.4552214294376,205.01402504671253,101.2641284320193,0.23648227318662976,0.45758384898976967,6.983460739585757,385357.0783316466,0.5168145839236413,148421615.37851718,0.5373068584156029
20060309,1.54051137050498,91.23952862995112,325.4115540499158,341.524050663672,46.50666824357872,329.502978860162,279.95763264670654,204.97895789315015,101.11837357154832,0.33183794475153267,0.745920522513901,9.799369854874076,398328.6436082329,0.4999845260836363,148538230.13847658,0.536885028222391
20060313,4.510974217999909,138.6930879044196,329.40481232267234,341.3122350301212,48.66976711561366,325.6852965822812,283.4560622166326,204.8884579461572,100.94595314111153,0.45306650575568913,0.9784167913624859,13.37932062615611,405504.10634493484,0.4911372165750392,148697911.0692943,0.5363084881726206
20060316,6.736335468924526,174.45439581646076,332.3940707219296,341.15337330496345,50.30783447840169,322.96957313749544,286.18642770393933,204.78813432038663,100.83377890725642,0.5442648632919574,0.9807860485330737,16.072461810851227,401300.40458071255,0.4962819768599157,148820388.33796352,0.5358671131733407
20060320,9.700722334178494,224.2669650558416,336.37203005738286,340.9415576714256,52.511175868612625,320.37045302272605,289.95029149460817,204.61193909087896,100.7079310030193,0.6706138419411825,0.7391851436337267,19.803621529479592,385471.6662210371,0.5166609521587996,148986673.16450855,0.5352690290086797
20060323,11.922468613340271,264.65745392808367,339.3496378532204,340.78269594627693,54.177041468530064,319.44477414467053,292.85480586241033,204.448761371427,100.63181087320756,0.7724177994735025,0.4298050576901366,22.809952325362726,371771.16686183284,0.535700925332965,149113181.09790814,0.5348149056496707
20060327,14.883748210652577,323.2273335376596,343.31189049045145,340.57088031275225,56.41456838160441,319.5971387565006,296.8225584539095,204.19131936976794,100.55521474974819,0.9220011952311729,0.05885261933489583,27.227238058840147,363305.61861530924,0.548183534455274,149283597.0558735,0.5342043831523708
20060330,17.104781640271646,7.892396355415143,346.277631416878,340.4120185876133,58.10410059403286,320.6424852294964,299.86160229762027,203.96960005028518,100.51670798900665,0.03913135005265455,0.015036975110278072,1.155571802898038,369027.67319497693,0.5396835320661011,149412265.36264232,0.5337443461314352
20060403,20.067788990091906,62.741898781998934,350.224007748066,340.2002029541016,60.37080334334402,323.0715631365005,303.98774652099695,203.63800665454443,100.49086842787946,0.18303563953664304,0.29577765718209603,5.4051501849373516,387225.716456164,0.5143205878025556,149584307.91194364,0.53313046664591
20060406,22.292506038324326,99.88738439486387,353.1778428698044,340.0413412289726,62.08058904900116,325.5396732280262,307.1318900204804,203.36409160307082,100.49069379843817,0.2787581917029052,0.589855690427634,8.231893500359083,399754.31150232104,0.4982014011344657,149713256.85988247,0.5326712780995513
20060410,25.26420212342758,147.27748861587824,357.10840705158637,339.82952559547385,64.37233556963723,329.538051488864,311.38245112393327,202.96817117723768,100.51605678865258,0.3998480075024822,0.9042276461860801,11.807747044073357,405375.8030547357,0.4912926637436935,149884427.64947715,0.5320629576442739
20060413,27.49870128694517,183.4544765277919,0.05047013594952432,339.6706638703543,66.09956503633043,332.9885257524388,314.60959480149285,202.65043034704055,100.55418944447888,0.49204827424113723,0.9993760752846654,14.530475197318864,399787.83195682726,0.4981596291342527,150011795.9003365,0.5316112069812312
20060417,30.488474760344957,234.3366164538328,3.9655122675240646,339.45884823686816,68.41296186048086,338.108707087914,318.95891917581275,202.20261800572325,100.63028084460375,0.6214370552740245,0.8613790126549763,18.35140206980764,382994.7398641385,0.5200023325924745,150179638.89137658,0.5310170704144581
20060420,32.740807176246406,274.95674028445217,6.896102771003659,339.29998651175856,70.1553342579856,342.3006911950835,322.25228522774614,201.85127175078827,100.70606089180035,0.7245354874865977,0.5796582399168665,21.395959465030003,369918.94035048026,0.5383832412347075,150303609.76830715,0.530579085911053
20060424,35.76085025240453,332.2991423030556,10.79612814860797,339.0881708782853,72.48761217059379,348.3253379185987,326.6807986640008,201.36626423220196,100.83163392173071,0.8714522361599747,0.15441494318103166,25.734497540306435,363479.4050280042,0.5479214374873754,150465745.05337524,0.5300073571676446
20060427,38.04133989530372,16.046675281296167,13.715702203324156,338.92930915318584,74.24325767714178,353.15891293383265,330.0275257976984,200.99303369289967,100.94387710219107,0.9858891700646685,0.0019639044384481275,29.113887565246298,370454.12996291905,0.5376054469143992,150584570.94246918,0.5295891297553167
20060501,41.10713749948449,70.79439131060172,17.601418161134376,338.71749351972545,76.59217721171555,0.020215942700474443,334.52016412212504,200.48721205962028,101.11705751457123,0.1294531024470214,0.15647600787706628,3.8228263217128906,389016.1594521072,0.5119534324242355,150738725.92495117,0.5290475383194124
20060504,43.42880299029549,108.05907468967192,20.510577936923564,338.558631794635,78.35959246114555,5.480525667087551,337.9103219117031,200.10481057388262,101.26416087043728,0.22572707560882718,0.4240396292232178,6.6658534237435365,400942.4517970346,0.496725046717722,150850750.60364056,0.5286546574072891
20060508,46.55978150368341,155.51049233373234,24.382878761006733,338.346816161188,80.72336535918272,13.181139073597263,342.4554268112323,199.59547790741192,101.48258189259295,0.34697742836308154,0.7861579163863166,10.246447718234329,405061.3979154801,0.4916740008425988,150994788.31715357,0.5281503604779738
20060511,48.93889687441852,192.12673881632043,27.282360553821906,338.1879544361072,82.50135963326119,19.260903729800482,345.88131940231415,199.2169906711101,101.66261964325443,0.4400760089247342,0.9649760940478174,12.995703607492336,398169.2979318751,0.5001846177855607,151098467.08390453,0.5277879611824003
20060515,52.159285129815956,244.39831274082908,31.142310913928377,337.9761388026727,84.87858317875857,27.717034523408298,350.46985441507314,198.72150510354334,101.92354177327888,0.5731399155654799,0.9481257273815158,16.925159102654117,380474.8668800633,0.5234462915595958,151230411.5327009,0.52732748044368
20060518,54.61612032567027,285.77163903452094,34.03297227494621,337.8172770776023,86.6662332796162,34.240086608069916,353.9255229773461,198.35972770265437,102.13434870433143,0.6790154368548732,0.7156842716577777,20.051725573131776,368128.5060397148,0.5410017285608255,151324329.08178037,0.5270002012492104
20060522,57.95607659624824,342.368055309886,37.88178956477634,337.605461444181,89.05583505266372,42.98899993264702,358.5505088965814,197.89463363472416,102.4347619216061,0.8248333221050012,0.273471435881007,24.357813564640743,363949.01647687965,0.5472144423631154,151442387.5664402,0.5265893727739422
20060525,60.51585478133957,24.880638772916118,40.764595740520846,337.4465997191197,90.85244721310015,49.43187737861713,2.0313698720011395,197.56144904309656,102.67400321676159,0.9357186569097798,0.04023071667528305,27.63232277740475,372224.9241687,0.5350478841382944,151525273.6070741,0.526301322423594
20060529,64.01289814788699,78.79631898462897,44.60363165555003,337.23478408571106,93.25363830839966,57.65134022084631,6.687469468169011,197.14170971366482,103.01071103563994,0.07672672195019711,0.05698565163739783,2.2657852666759988,390884.39943711786,0.5095065405188648,151627856.06437483,0.5259452580147435
20060601,66.70698304094758,115.98259040979204,47.47964156184625,337.0759223606594,95.05871583202261,63.43480894610518,10.190044750338318,196.84757483209054,103.27593865891829,0.17306287161425443,0.26759932733785996,5.110648477420195,401995.44967307686,0.49542391154418675,151698598.72494483,0.5256999903116871
20060605,70.40770937603403,163.4599519380378,51.310363179989636,336.864106727264,97.4709509838361,70.55402802332915,14.873247922547348,196.48598741859732,103.64562474020903,0.2944999890922999,0.6379864083875879,8.696758044149195,404607.1818143813,0.49222595903244826,151784334.15658882,0.5254030484972696
20060608,73.27496252995712,200.39011140994185,54.18071508510117,336.70524500222206,99.28416657034734,75.42265649667772,18.394956379793364,196.23957712866394,103.93432124470812,0.3880225111039585,0.8812670119549952,11.458533173991732,396547.4157361634,0.5022303769910501,151841991.2420621,0.5252035436815903
20060612,77.23686694812999,254.02007882746847,58.00468565293633,336.4934293688396,101.70710993618968,81.2636021487586,23.102331720347877,195.94641462244903,104.33360007230527,0.5243220063141053,0.9941728906167059,15.483537504334207,378119.17930171895,0.5267073690041054,151909741.33497238,0.5249693086116827
20060615,80.32493044916187,296.52458189847636,60.87058269959512,336.33456764380765,103.52828185308252,85.13915736301836,26.641320880899983,195.75444111886839,104.64321115236928,0.6338881309900091,0.8332680101064245,18.71908966539992,366583.33278387797,0.5432820870157107,151953549.5205607,0.5248179600385667
20060619,84.6177842553248,353.0888565538161,64.68944226905441,336.1227520104381,105.9617774525546,89.59269876235459,31.3708102894417,195.53732469517203,105.06866469453061,0.7807252718253342,0.404072173274868,23.05527687435514,364768.97818978224,0.5459843627282961,152002419.5734203,0.5246492266623434
20060622,87.98363217858892,34.4894224246511,67.55213792418616,335.9638902854156,107.79084887718527,92.35614080095668,34.92581382249727,195.40452121179413,105.39662199569703,0.8884886555216023,0.11778721067829179,26.23759303305465,374360.3122098113,0.531995918382452,152031801.6210003,0.5245478316359329
20060626,92.68907347828984,87.1161675148491,71.36758393369198,335.75207465205864,110.2348948742617,95.19056965238585,39.676054611026814,195.26849324540515,105.84482441241406,0.025534196929301187,0.006421143863829248,0.7540398667933125,392903.15664890525,0.5068886689499569,152061148.88977686,0.524446595742915
20060629,96.39735806632794,123.97353625299199,74.22836741944347,335.59321292704607,112.0719158576533,96.61351487766817,43.24626628227425,195.197730696923,106.18856014583227,0.12109848435069985,0.13788671449776996,3.576109531131934,402980.2321981802,0.4942132198734173,152075718.96760297,0.5243963495381462
20060703,101.60391267095594,171.36597049508933,78.04213527110608,335.38139729370215,114.52664202606482,97.48126186680082,48.01643103957758,195.14547812987723,106.6560925702527,0.24258119713720389,0.476701582849135,7.163565554160762,404014.36671453767,0.49294820805399264,152085158.52939376,0.5243638015118154
20060706,105.72028799422799,208.40041931882044,80.90231700294154,335.2225355686995,116.37175363110508,97.32210141001671,51.601389612926525,195.13797325867662,107.0130474091018,0.3360436106901438,0.7573372444077491,9.923565645832689,394940.12699609494,0.5042743051074403,152084725.70197782,0.5243652938314955
20060710,111.5090378384948,262.9699180684391,84.71616065510949,335.0107199353685,118.83740146297413,96.06754189928807,56.39103849605523,195.1701446025242,107.49650469679221,0.47414710790269765,0.9934179246225529,14.001843217286142,376039.0718027417,0.5296209171702033,152074133.91416913,0.5244018152686628
20060713,116.08425597138208,306.6954445106022,87.5770576919011,334.85185821037504,120.69082170996185,94.47672524300476,59.99052091924976,195.22571795137014,107.8641303098631,0.5872748317773383,0.9266892640015106,17.34257149933277,365385.01785096724,0.545063832314089,152058703.84981215,0.5244550286234636
20060717,122.49948192036348,3.915451050187631,91.3927302644359,334.6400425770572,123.16772672336974,91.8766722985399,64.79946435444778,195.34128180083778,108.36012146970543,0.7369512903392509,0.5409478195840598,21.762605432203678,365900.67474950023,0.5442956841671471,152028219.4528652,0.5245601913053058
20060720,127.54104210107216,44.59677641858906,94.25565176378194,334.48118085207346,125.02973804067544,89.93979763303777,68.41338670948537,195.4586301420253,108.73587890646678,0.8428423009629317,0.22459042427377574,24.889629311841105,376753.412532393,0.528616733054479,151997994.37315196,0.5246645010605892
20060724,134.54559584584555,95.8754887333896,98.07488614268738,334.26936521876854,127.51831392006869,87.95708981439311,73.24155892664676,195.65523406199503,109.24102273934321,0.9758038633025232,0.005767069223687082,28.816062519541763,395020.74859936046,0.5041713854428214,151948017.25287935,0.5248370681091518
20060727,139.9822725829609,132.2531220115683,100.94111881019816,334.1105034937948,129.38925185009356,87.24828587896623,76.86988616701207,195.83219129605453,109.62237774462601,0.0699413154540202,0.047508006602204556,2.065408218410798,403891.09394889284,0.49309866219828274,151903394.12340528,0.5249912442062573
20060731,147.41580571300585,179.52082770522486,104.76560823886487,333.89868786050283,131.88997611649444,87.6459746955482,81.71723168294957,196.10649298911073,110.13329504579721,0.19128112958072355,0.31968579900333516,5.648644359894129,403236.4354545214,0.49389921294069633,151834581.71494794,0.5252291736128839
20060803,153.07817070435223,216.49301193247163,107.63640176530932,333.7398261355384,133.770219070442,89.0410547209563,85.35989818607732,196.3402631702035,110.5177112657736,0.2845096678416465,0.607567779932634,8.401737976515086,393278.0538462718,0.5064054710203809,151776148.65156633,0.5254313842359908
20060807,160.65891929007137,271.3339391616816,111.46778042105842,333.5280105022591,136.2836200311735,92.36924342092337,90.2262743548163,196.6882179127185,111.03101480952711,0.4226702783826315,0.9421328789548342,12.481702138178587,374223.31502381864,0.5321906736017341,151689409.93498167,0.5257318352954383
20060810,166.3073113389152,315.9750966173903,114.34433291381151,333.36914877730476,138.17357992212456,95.90782925177255,93.88311782046385,196.97557226194792,111.41594576268892,0.5380460103341143,0.9857816612374459,15.888815422091758,364529.1912508365,0.5463435106983164,151617940.7768463,0.5259796530106837
20060814,173.70529275651415,14.301504070879814,118.18415649151731,333.1573331440383,140.700224693946,101.8452685535232,98.76821690942819,197.39267016019167,111.92822919235587,0.6913524217909274,0.6801052829384906,20.416044000829746,367218.7046903445,0.542342085400958,151514427.78582826,0.526338996525974
20060817,179.10470960980638,54.758071102315675,121.06759992817379,332.99847141909396,142.60033830846476,107.03477779058773,102.4389281463128,197.73010600395855,112.31110982478356,0.7968609634072588,0.35489986038076393,23.531773345528293,379201.8509728606,0.5252035494791235,151430874.76739806,0.5266294076587422
20060821,186.04929360008444,104.95833838788873,124.91732628581818,332.7866557858405,145.14082174577774,114.60392048057427,107.34222209269798,198.21155926943499,112.81893652225845,0.9266660461961389,0.052144986595779375,27.36499385394006,397086.79489307356,0.5015481770267096,151311971.5107569,0.5270432410850628
20060824,191.0408889567379,140.85709428622604,127.8087120463893,332.62779406090516,147.05154274047186,120.53402797504376,111.02631277236208,198.5954227931888,113.1971751477389,0.019250026945923714,0.00365285904117979,0.5684646278189899,404657.96689380123,0.49216418406082496,151217455.95165876,0.5273726593145031
20060828,197.38650539292408,188.11659649409836,131.6696820106343,332.4159784276649,149.60647713292116,128.49591044153902,115.94702285670834,199.13630726340944,113.69706815588431,0.14043595356451988,0.18234448555620136,4.1471563805974165,402205.6347785538,0.495165012319264,151084764.6343715,0.5278358282715787
20060831,201.90933705941214,225.03771472601454,134.56996658032259,332.2571167027393,151.52826856517277,134.3797617396459,119.64381241563053,199.56288416740287,114.06803959891822,0.2336706141881425,0.4487896793978833,6.900430794193008,391447.7298260865,0.5087733123103882,150980565.5605176,0.5282001135969688
20060904,207.63027780462357,279.538647316062,138.44338506168833,332.0453010695117,154.09827399741283,142.00461980311258,124.580904641158,200.158241297805,114.55647371725387,0.37071577988733934,0.8439093095763655,10.947455213038435,372571.3017940398,0.5345504528690085,150835889.98996243,0.5287067413816894
20060907,211.69839024553653,324.4307718201407,141.35341603796974,331.8864393445961,156.03160131961664,147.52785159234026,128.28952626259746,200.62382035891795,114.91751452965748,0.4862542971536944,0.9981363529227714,14.359375643128246,363945.2739990193,0.5472200694122399,150723430.60345566,0.5291012257398261
20060911,216.8450066145486,23.842263785354497,145.24033366368033,331.67462371138174,158.61729661088913,154.62188199189274,133.24173139199095,201.26872651584,115.39091179610121,0.6424260894054492,0.8128025080354658,18.97122060353323,368583.79563963995,0.5403334613622423,150568756.67928082,0.5296447525954354
20060914,220.51197254294885,64.52285755256744,148.1608362468354,331.51576198647587,160.56262107476832,159.74436175914332,136.96115553201497,201.76964114510753,115.73931850287187,0.748749836190877,0.5039274650500192,22.111023436770168,381495.3216149639,0.5220461348173664,150449588.61014354,0.5300642734667024
20060918,225.16730567065457,114.09908811041636,152.06213178207497,331.3039463532741,163.16461523747316,166.3234236723818,141.9270107225302,202.45925077774984,116.19404840685873,0.8768044316613669,0.1424609787144187,25.892551024192997,398926.91848250927,0.49923469405770865,150287061.82523102,0.5306375073906162
20060921,228.49924421440534,149.64951648451154,154.9936959762785,331.14508462837756,165.1223876700256,171.07866255682916,145.6560831431766,202.99190327139598,116.5270798492539,0.968189613991894,0.00995385631099499,28.591209255042596,405194.951770937,0.49151194315122465,150162847.12630686,0.5310764507076868
20060925,232.75154062254876,197.14375388949298,158.91005986835273,330.93326899518905,167.7412718446048,177.18991468072443,150.63399020229514,203.72147183488843,116.95946578533733,0.08956341379477332,0.07710269935674197,2.6448603335500893,400879.29461420886,0.496803304076012,149994747.05314478,0.5316716314854975
20060928,235.81245709759264,234.25086125749084,161.85312866761205,330.7744072703022,169.71192676958873,181.60368323441105,154.37148014951936,204.28234439794818,117.27435075995139,0.18342982789363305,0.29690865402438754,5.416790799170069,389360.46148623916,0.5115007243924757,149867237.94166833,0.5321239850369411
20061002,239.74216641765167,288.18716813671483,165.78504810876885,330.5625916371267,172.34826660793482,187.2558921277912,159.35977388852186,205.04723601126835,117.68068441133343,0.3193570961276338,0.7110603965736153,9.430803047784375,370961.3976709563,0.5368703033533796,149695949.7441171,0.5327328629553253
20061006,243.51904650374723,347.7559758787476,169.72599242862182,330.3507760039582,174.994822787105,192.6175274372195,164.3532539463734,205.83027166723588,118.07046185493034,0.47263702374059197,0.9926284913179988,13.957249543022817,363375.83410868736,0.5480776083762106,149523940.59813467,0.533345707456528
20061009,246.26352323406877,32.440328168757304,172.68765294329702,330.1919142790872,176.98654517675598,196.41692431774365,168.10144634325366,206.42857586497155,118.35120145455741,0.5898381165465253,0.9224362507566906,17.41826680752134,369932.67028275406,0.5383632593135816,149394949.24469018,0.533806211543222
20061012,248.94093611725776,73.5664969959334,175.65442099299807,330.03305255421975,178.98417601722045,199.98501149957738,171.85203719709628,207.03565367323924,118.62143913511736,0.6973857642147777,0.6622982006434983,20.594212154314068,383518.58809423173,0.5192920611479364,149266354.2942803,0.5342660926974611
20061016,252.41843099847063,122.98623908899933,179.61803769763355,329.8212369210697,181.6569866798346,204.2792389177677,176.85619082811914,207.85769281113497,118.9645490925364,0.8250205680723512,0.2729471782984073,24.36334304828455,400427.53293921525,0.49736379673530623,149096108.3892176,0.5348761462761779
20061019,254.9653623713657,158.37940709313526,182.59666081674408,329.6623751962123,183.66865186040332,207.03489341491726,180.61156804194889,208.48289533084386,119.20833106232249,0.9157196676409108,0.0684824972037199,27.041740851290047,405462.01961508696,0.4911881963421993,148969782.03977537,0.5353297211558453
20061023,258.2903485784183,206.3749994127643,186.57595821647777,329.45055956307516,186.36039245658515,209.8269578333159,185.6213892603499,209.32692938364733,119.51437626161544,0.037821612460134525,0.014051899731592599,1.1168944807745957,399292.33640216844,0.49877781250328657,148803810.89015934,0.5359268113023433
20061026,260.7374156585077,244.05631484734,189.56620469863347,329.2916978382277,188.38640895364645,211.0027757142971,189.38051053695483,209.9670096597893,119.7290422668211,0.1332155844552795,0.16515988501120482,3.933934630314661,387025.04555711494,0.5145872609182586,148681622.01512676,0.5363672443113817
20061030,263.9465151951996,297.7374138521251,193.56075439140562,329.07988220510356,191.09747549547888,210.86914103285565,194.39469374948825,210.8287347221134,119.9945572652237,0.26925838734164753,0.5603544714605774,7.951358685226312,369331.56893926056,0.5392394662389478,148522395.3700802,0.5369422684120351
20061102,266.318336929933,341.1492051990477,196.56221331419619,328.9210204802652,193.138119356884,209.20114517145538,198.15664588627,211.4804798362577,120.17758417801554,0.3804111134747978,0.8653672242812072,11.233764121325061,363336.82901424984,0.5481364458437247,148406172.6993571,0.5373627688758897
20061106,269.44098510248705,40.441762619726525,200.57134843178613,328.7092048471543,195.86885054942303,204.9594829965228,203.1740628136414,212.35562598910332,120.39933013401698,0.5346736898601294,0.9881809811762242,15.78922881327737,371323.25851027743,0.5363471140994733,148256087.0368671,0.5379067630468956
20061109,271.7573449446822,81.8355840288902,203.5834311699991,328.55034312232567,197.9243528537801,201.0311497167387,206.93806552162212,213.01583979717614,120.54840085957323,0.6427211751608816,0.8120787504432216,18.979934659602225,385312.8474928664,0.516873910111931,148147589.44938168,0.5383007052385951
20061113,274.8171872830262,131.3970408946117,207.6062506256026,328.3385274892273,200.67502487748283,196.7511958028915,211.95775926524368,213.90014773020394,120.72346653935463,0.7707533589689977,0.4349860095425797,22.76080041744186,401584.59688259155,0.49593076937217906,148008928.22741538,0.5388050088266801
20061116,277.0939650692659,166.78910689895014,210.62819576529213,328.179665764409,202.74556793988424,195.29687433858678,215.7231526424588,214.56563319872174,120.83655257188995,0.8611603141844777,0.17848779842079077,25.430571025721385,405493.280224465,0.49115032927242086,147909814.98550767,0.5391660579645359
